fecha,punto,latitud,longitud,B01,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,sol_sus
2024-12-16,2,-27.4653045,-58.8676694,0.0853764605191018,0.107571048869027,0.1692783642146322,0.2269436948829227,0.2230824513567818,0.1680889245536592,0.1745848109324773,0.1484002313680119,0.0310933966603544,0.0271978814465304,0.1310719533099068,95.00000000002728
2024-12-16,3,-27.4661351,-58.8663692,0.0830988801187939,0.1151681087083286,0.1753030187553829,0.2296546995639801,0.2123540275626712,0.1512365415692329,0.1584751134117444,0.1373511014713181,0.036329452232975,0.0322779087986822,0.1157335746619436,75.00000000000284
2024-12-16,4,-27.4676448,-58.8653543,0.0585041017168098,0.0641284208330843,0.1152488622400495,0.1444188356399536,0.1250467548767725,0.0595165507660971,0.0649197772145271,0.0452635068860318,9.078007214055916e-05,0.0004156356792211429,0.0356572618087132,58.00000000000693
2024-12-16,5,-27.4688362,-58.8643213,0.0392451116608248,0.0537144645220703,0.0887707794706026,0.0845962812503178,0.0634457630415757,0.0312790407074822,0.0308074456536107,0.0247050760727789,0.0062873887493171,0.0050955906303392,0.0215294100344181,54.00000000001626
2024-12-16,6,-27.4697985,-58.863874,0.0367980785667896,0.0391375741197003,0.0654445497526062,0.0553371260563532,0.0382218530608548,0.0155606409534811,0.0159277251611153,0.0115882611523071,0.0006793505162931979,0.0007605592998313821,0.0114887206711702,54.00000000001626
2024-12-16,7,-27.4713317,-58.8631197,0.0322138621575302,0.0335563224636846,0.0521560356848769,0.0390580784943368,0.0275209606107738,0.0139515063621931,0.0129390339263611,0.0083490836744507,0.0010993901095288,0.0,0.0094353525071508,47.99999999995918
2024-12-16,8,-27.4727798,-58.8603701,0.0299017783254385,0.0300434428370661,0.0472353717519177,0.0331107152418957,0.0240603143142329,0.0111164838696519,0.0125190939547287,0.0070060728014343,0.0019819754072361,0.0001812434913719901,0.0090744410538011,46.00000000003491
2024-12-16,9,-27.4738798,-58.8594739,0.0254485449857181,0.0326467129505342,0.0484573745893107,0.0339436549693346,0.026273678160376,0.0118132045285569,0.0124625536716646,0.0084515888140433,0.0012738952646031,0.0,0.0095991055584616,43.00000000000637
2024-12-16,10,-27.4743388,-58.857934,0.0277727653996811,0.0294474557869964,0.0466971579525205,0.0313472847143809,0.0208086950911415,0.0112052589861883,0.0106053589325812,0.0066755911167193,0.0011670464753276,0.0,0.0078699292304615,37.99999999998249
2024-12-16,11,-27.4748002,-58.8574817,0.0375696056418948,0.0449870849649111,0.0631271145410007,0.0505653975738419,0.0397055931389331,0.0306163193244073,0.0316719726348916,0.0293058296665549,0.0240502701942912,0.0184867137836085,0.029562367281566,45.00000000000171
2024-12-16,12,-27.473679,-58.8599399,0.0488316236684719,0.0590240907751851,0.0790101384951008,0.0669135250565078,0.05383754397432,0.0472372649237513,0.0440892892786198,0.0410794456127203,0.0355705686120523,0.0312878868749572,0.0429510053040252,42.00000000004422
2024-12-16,13,-27.4684081,-58.8645091,0.0432832191387812,0.0548434398240513,0.0947558482487996,0.0963272957338227,0.072966634399361,0.0313319040255414,0.0330819019840823,0.0242151098532809,0.0014783475392808,7.943553403796008e-06,0.0188421929876009,45.99999999996385
2024-12-16,14,-27.4652393,-58.8678377,0.0936015347639719,0.1311143429742919,0.1959573576847712,0.2552216284804874,0.2435370203521516,0.1896267616086536,0.1991720050573349,0.1766287684440612,0.0520355266829331,0.0449238944177826,0.1525156729751163,97.99999999998477
2025-06-09,1,-27.4643763,-58.8680992,0.0354239156262742,0.0346413280607925,0.0572219043970108,0.0860515282385879,0.0962064121332433,0.0689265016052458,0.0687270768814616,0.0491338240810566,0.0363627146644931,0.0335426042244459,0.054000926307506,170.00000000003013
2025-06-09,1,-27.4643763,-58.8680992,0.0354239156262742,0.0346413280607925,0.0572219043970108,0.0860515282385879,0.0962064121332433,0.0689265016052458,0.0687270768814616,0.0491338240810566,0.0363627146644931,0.0335426042244459,0.054000926307506,171.9999999999544
2025-06-09,2,-27.4643763,-58.8680992,0.0354239156262742,0.0346413280607925,0.0572219043970108,0.0860515282385879,0.0962064121332433,0.0689265016052458,0.0687270768814616,0.0491338240810566,0.0363627146644931,0.0335426042244459,0.054000926307506,170.00000000003013
2025-06-09,2,-27.4643763,-58.8680992,0.0354239156262742,0.0346413280607925,0.0572219043970108,0.0860515282385879,0.0962064121332433,0.0689265016052458,0.0687270768814616,0.0491338240810566,0.0363627146644931,0.0335426042244459,0.054000926307506,171.9999999999544
2025-06-09,3,-27.465176,-58.8667997,0.0182238146662712,0.0316218841407034,0.0584076547788249,0.0933071399728457,0.0962184435791439,0.0609463387065463,0.0647763692670398,0.0540388938453462,0.0008488603570084604,9.094324842509296e-05,0.0398236359986994,155.9999999999917
2025-06-09,4,-27.4656671,-58.8660865,0.0193170925809277,0.0330467292418082,0.0586614915066295,0.0932653811242845,0.0981199931767251,0.0634158162607087,0.065463797085815,0.0561808264917797,0.001260752013574,0.0001031882226622353,0.0433384217321872,152.99999999996317
2025-06-09,5,-27.4662249,-58.8655524,0.0197405885491106,0.0349397539264626,0.0613681686421235,0.0932917727364434,0.093469598227077,0.0554903178579277,0.057146189113458,0.0489443780647383,0.0017411861335858,0.0,0.0394632356862227,146.99999999997715
2025-06-09,6,-27.4667455,-58.8650405,0.0205411811669667,0.0340707935392856,0.0616775879429446,0.090845628745026,0.089202318754461,0.0534656979143619,0.0532147019273704,0.045924155248536,0.0020584132936265,0.0,0.0304002561089065,131.00000000001444
2025-06-09,7,-27.467281,-58.8643696,0.0193140844090117,0.0337616714338461,0.060355854117208,0.0882857574356926,0.0843804428974787,0.0455729083882437,0.0493592015571064,0.0435983737309773,0.000461347795660711,6.719031888577674e-05,0.0277198606895075,149.00000000004354
2025-06-09,8,-27.4677915,-58.8638821,0.0192679547601275,0.032973147307833,0.0607125411430994,0.085799274345239,0.0817713687817255,0.0431447848677635,0.0445517562329769,0.0367509817911518,0.000965652835374284,0.00010242893282944958,0.0261984510968128,103.99999999997078
2025-06-09,9,-27.4683995,-58.8633339,0.0199637684143251,0.0344029950598875,0.0608358225888676,0.0808599657482571,0.074182064168983,0.0368363203273879,0.0392336580488416,0.031187064324816,0.0014060560303429,0.0,0.0201576941957076,71.9999999999743
2025-06-09,10,-27.469026,-58.8628957,0.0197845649802022,0.0343331918120384,0.0599869812528292,0.0768769408265749,0.0690259817573759,0.0313578026576174,0.0333831440657377,0.026560749237736,0.0018713546968582,3.0338267808676595e-05,0.0160538229263491,84.0000000000174
2025-06-09,11,-27.4702427,-58.8619898,0.0210701636970043,0.0334138356977038,0.0581709001627233,0.0663982373144891,0.056655139558845,0.0235769042952193,0.0226187869492504,0.018841725670629,0.001193274407544,0.0,0.0120079980956183,72.99999999993645
2025-06-09,12,-27.4709679,-58.8608351,0.0204569550438059,0.0324337020930316,0.0559804696175787,0.0554040140575832,0.0435436583227581,0.0164600762849052,0.0182161854787005,0.0148118087607953,7.820856343540881e-05,0.0006476933970892181,0.0087146403061019,61.00000000003547
2025-06-09,13,-27.4719335,-58.860182,0.0189247988164424,0.030838509193725,0.0509941437178187,0.040920402854681,0.0302008270389503,0.0126766004703111,0.0115925452361504,0.010114404786792,0.0002846027944340474,0.00027560700740044314,0.0055827715227173,59.00000000004013
2025-06-09,14,-27.4731124,-58.8590467,0.0197043489250871,0.0278531664775477,0.048053804371092,0.0314581327968173,0.0217007853918605,0.008997235343688,0.0086137839179072,0.0077872294932603,0.0013294690886848,0.0,0.0058589732895294,60.99999999996442
2025-06-09,15,-27.4735954,-58.858122,0.0195348976800839,0.0295518084118763,0.0455112014379766,0.0291278159452809,0.019625615949432,0.0090945522404379,0.0095218289643526,0.007284626054267,0.0021124395231405,0.0,0.0069325185484356,70.00000000005002
2025-06-09,16,-27.4739893,-58.8572993,0.0187440237237347,0.0274500172171327,0.0449796525968445,0.0280400862296422,0.018780584136645,0.0076927910558879,0.0075710537946886,0.0076232368850873,0.0017728234589513,0.00011202228617750936,0.0033048926723293,58.00000000000693
